Event	Time	Queue	Clock
send 4	1677960717.0740721	0	490
send 3	1677960717.24419	0	491
send 10	1677960717.411457	0	492
send 1	1677960717.582125	0	493
send 4	1677960717.7544682	0	494
send 9	1677960717.922637	0	495
send 9	1677960718.094557	0	496
send 4	1677960718.263285	0	497
send 9	1677960718.435012	0	498
send 5	1677960718.60445	0	499
send 7	1677960718.771699	0	500
send 10	1677960718.938899	0	501
send 7	1677960719.108395	0	502
send 8	1677960719.277775	0	503
send 3	1677960719.449513	0	504
send 8	1677960719.617577	0	505
send 8	1677960719.785144	0	506
send 10	1677960719.952548	0	507
send 9	1677960720.121102	0	508
send 3	1677960720.292029	0	509
send 7	1677960720.463422	0	510
send 7	1677960720.63097	0	511
send 10	1677960720.798433	0	512
send 7	1677960720.967108	0	513
send 5	1677960721.1356952	0	514
send 9	1677960721.302913	0	515
send 6	1677960721.470241	0	516
send 4	1677960721.6374872	0	517
send 9	1677960721.808216	0	518
send 3	1677960721.9755478	0	519
send 3	1677960722.142912	0	520
send 4	1677960722.310666	0	521
send 4	1677960722.478288	0	522
send 3	1677960722.645889	0	523
send 3	1677960722.813108	0	524
send 5	1677960722.98048	0	525
send 1	1677960723.147661	0	526
send 8	1677960723.31857	0	527
send 2	1677960723.48633	0	528
send 10	1677960723.654498	0	529
send 8	1677960723.825545	0	530
send 4	1677960723.993835	0	531
send 3	1677960724.1610801	0	532
send 8	1677960724.3284638	0	533
send 7	1677960724.495902	0	534
send 4	1677960724.667685	0	535
send 2	1677960724.8355808	0	536
send 2	1677960725.006777	0	537
send 2	1677960725.177519	0	538
send 2	1677960725.3446121	0	539
send 1	1677960725.5119019	0	540
send 9	1677960725.76843	0	541
send 8	1677960725.936332	0	542
send 7	1677960726.104819	0	543
send 3	1677960726.27248	0	544
send 6	1677960726.440213	0	545
send 3	1677960726.611753	0	546
send 10	1677960726.780236	0	547
send 8	1677960726.9477499	0	548
send 2	1677960727.115562	0	549
send 4	1677960727.282916	0	550
send 6	1677960727.454035	0	551
send 9	1677960727.6427321	0	552
send 7	1677960727.8107772	0	553
send 7	1677960727.978038	0	554
send 2	1677960728.1465988	0	555
send 3	1677960728.3166761	0	556
send 7	1677960728.488541	0	557
send 6	1677960728.6570911	0	558
send 2	1677960728.824524	0	559
send 3	1677960728.994844	0	560
send 8	1677960729.162265	0	561
send 6	1677960729.329688	0	562
send 2	1677960729.498114	0	563
send 6	1677960729.6688461	0	564
send 2	1677960729.8364558	0	565
send 3	1677960730.0065012	0	566
send 10	1677960730.1777642	0	567
send 5	1677960730.345095	0	568
send 3	1677960730.517351	0	569
send 6	1677960730.688701	0	570
send 7	1677960730.861013	0	571
send 2	1677960731.029453	0	572
send 6	1677960731.197275	0	573
send 2	1677960731.36959	0	574
send 3	1677960731.541364	0	575
send 3	1677960731.709383	0	576
send 3	1677960731.87695	0	577
send 9	1677960732.044815	0	578
send 10	1677960732.2135181	0	579
send 3	1677960732.385866	0	580
send 1	1677960732.55321	0	581
send 8	1677960732.724756	0	582
send 9	1677960732.8941052	0	583
send 4	1677960733.0628579	0	584
send 5	1677960733.235154	0	585
send 9	1677960733.404759	0	586
send 4	1677960733.5725088	0	587
send 1	1677960733.7443829	0	588
send 1	1677960733.911689	0	589
send 9	1677960734.0801978	0	590
send 10	1677960734.24818	0	591
send 1	1677960734.417631	0	592
send 7	1677960734.58511	0	593
send 1	1677960734.7548401	0	594
send 2	1677960734.9224582	0	595
send 9	1677960735.091369	0	596
send 4	1677960735.259118	0	597
send 7	1677960735.427041	0	598
send 6	1677960735.594591	0	599
send 8	1677960735.762593	0	600
send 1	1677960735.934832	0	601
send 5	1677960736.103998	0	602
send 2	1677960736.27505	0	603
send 8	1677960736.4424682	0	604
send 7	1677960736.6101801	0	605
send 6	1677960736.778183	0	606
send 4	1677960736.950479	0	607
send 10	1677960737.119622	0	608
send 8	1677960737.287008	0	609
send 4	1677960737.459021	0	610
send 4	1677960737.63075	0	611
send 4	1677960737.798229	0	612
send 7	1677960737.9655092	0	613
send 3	1677960738.136437	0	614
send 6	1677960738.3087318	0	615
send 10	1677960738.477984	0	616
send 7	1677960738.648778	0	617
send 10	1677960738.820649	0	618
send 3	1677960738.99194	0	619
send 1	1677960739.159269	0	620
send 5	1677960739.331472	0	621
send 3	1677960739.499254	0	622
send 3	1677960739.668299	0	623
send 5	1677960739.840597	0	624
send 2	1677960740.008461	0	625
send 5	1677960740.177942	0	626
send 3	1677960740.346161	0	627
send 2	1677960740.513839	0	628
send 1	1677960740.681888	0	629
send 10	1677960740.854219	0	630
send 9	1677960741.02588	0	631
send 9	1677960741.193187	0	632
send 5	1677960741.362145	0	633
send 3	1677960741.5326002	0	634
send 1	1677960741.70129	0	635
send 6	1677960741.870791	0	636
send 9	1677960742.041944	0	637
send 8	1677960742.2097259	0	638
send 7	1677960742.3820329	0	639
send 2	1677960742.549731	0	640
send 9	1677960742.718521	0	641
send 5	1677960742.888465	0	642
send 9	1677960743.0590248	0	643
send 5	1677960743.231321	0	644
send 4	1677960743.398845	0	645
send 3	1677960743.571116	0	646
send 2	1677960743.742121	0	647
send 4	1677960743.9097989	0	648
send 3	1677960744.081738	0	649
send 4	1677960744.2496178	0	650
send 5	1677960744.420608	0	651
send 9	1677960744.591049	0	652
send 1	1677960744.758848	0	653
send 6	1677960744.930573	0	654
send 1	1677960745.101708	0	655
send 6	1677960745.271487	0	656
send 2	1677960745.442322	0	657
send 5	1677960745.610092	0	658
send 5	1677960745.7786639	0	659
send 9	1677960745.946578	0	660
send 5	1677960746.118498	0	661
send 3	1677960746.2865448	0	662
send 9	1677960746.4574149	0	663
send 4	1677960746.625335	0	664
send 7	1677960746.792601	0	665
send 1	1677960746.961556	0	666
send 7	1677960747.132007	0	667
send 3	1677960747.3024561	0	668
send 1	1677960747.469858	0	669
send 1	1677960747.637123	0	670
send 4	1677960747.807059	0	671
send 3	1677960747.976359	0	672
send 7	1677960748.1447098	0	673
send 5	1677960748.3162181	0	674
send 4	1677960748.4838212	0	675
send 1	1677960748.65586	0	676
send 3	1677960748.823957	0	677
send 3	1677960748.9912891	0	678
send 1	1677960749.162685	0	679
send 5	1677960749.3348851	0	680
send 2	1677960749.5059001	0	681
send 6	1677960749.675584	0	682
send 2	1677960749.845589	0	683
send 2	1677960750.013178	0	684
send 7	1677960750.181087	0	685
send 5	1677960750.353508	0	686
send 2	1677960750.524415	0	687
send 6	1677960750.69505	0	688
send 6	1677960750.866344	0	689
send 2	1677960751.033827	0	690
send 2	1677960751.205716	0	691
send 9	1677960751.377256	0	692
send 5	1677960751.5444648	0	693
send 10	1677960751.712687	0	694
send 8	1677960751.883399	0	695
send 8	1677960752.055507	0	696
send 5	1677960752.22665	0	697
send 4	1677960752.395016	0	698
send 2	1677960752.565974	0	699
send 1	1677960752.7364	0	700
send 7	1677960752.903847	0	701
send 3	1677960753.075933	0	702
send 3	1677960753.248054	0	703
send 9	1677960753.4151502	0	704
send 7	1677960753.584091	0	705
send 8	1677960753.753068	0	706
send 1	1677960753.92382	0	707
send 10	1677960754.092269	0	708
send 7	1677960754.261962	0	709
send 3	1677960754.43385	0	710
send 7	1677960754.601294	0	711
send 7	1677960754.7712152	0	712
send 7	1677960754.940048	0	713
send 4	1677960755.10866	0	714
send 4	1677960755.276132	0	715
send 4	1677960755.446419	0	716
send 7	1677960755.617132	0	717
send 5	1677960755.78646	0	718
send 3	1677960755.957561	0	719
send 10	1677960756.1256971	0	720
send 4	1677960756.2952309	0	721
send 4	1677960756.463947	0	722
send 2	1677960756.633802	0	723
send 3	1677960756.805803	0	724
send 9	1677960756.9734452	0	725
send 5	1677960757.145737	0	726
send 9	1677960757.315818	0	727
send 2	1677960757.4832058	0	728
send 2	1677960757.65183	0	729
send 9	1677960757.822319	0	730
send 8	1677960757.9901671	0	731
send 5	1677960758.157611	0	732
send 9	1677960758.324914	0	733
send 8	1677960758.4945972	0	734
send 8	1677960758.666931	0	735
send 1	1677960758.83428	0	736
send 8	1677960759.001886	0	737
send 4	1677960759.169594	0	738
send 1	1677960759.339466	0	739
send 2	1677960759.5086331	0	740
send 3	1677960759.676311	0	741
send 9	1677960759.846666	0	742
send 10	1677960760.013896	0	743
send 8	1677960760.1816802	0	744
send 3	1677960760.351509	0	745
send 5	1677960760.5229719	0	746
send 2	1677960760.690374	0	747
send 8	1677960760.858324	0	748
send 7	1677960761.0257962	0	749
send 1	1677960761.1931531	0	750
send 1	1677960761.363957	0	751
send 7	1677960761.535127	0	752
send 2	1677960761.706479	0	753
send 9	1677960761.87485	0	754
send 9	1677960762.043414	0	755
send 10	1677960762.210908	0	756
send 10	1677960762.379623	0	757
send 5	1677960762.5508149	0	758
send 3	1677960762.723289	0	759
send 4	1677960762.891945	0	760
send 4	1677960763.059484	0	761
send 8	1677960763.2311559	0	762
send 10	1677960763.402184	0	763
send 3	1677960763.573199	0	764
send 3	1677960763.7408588	0	765
send 4	1677960763.9095721	0	766
send 5	1677960764.079396	0	767
send 3	1677960764.247787	0	768
send 3	1677960764.4177651	0	769
send 7	1677960764.589974	0	770
send 5	1677960764.759093	0	771
send 2	1677960764.927319	0	772
send 7	1677960765.0947871	0	773
send 4	1677960765.263189	0	774
send 4	1677960765.43168	0	775
send 10	1677960765.603668	0	776
send 7	1677960765.7722619	0	777
send 8	1677960765.9432058	0	778
send 6	1677960766.1109278	0	779
send 10	1677960766.283218	0	780
send 2	1677960766.4555469	0	781
send 3	1677960766.626101	0	782
send 2	1677960766.79347	0	783
send 5	1677960766.961849	0	784
send 8	1677960767.134153	0	785
send 9	1677960767.304817	0	786
send 3	1677960767.477087	0	787
send 7	1677960767.646507	0	788
send 5	1677960767.817413	0	789
send 1	1677960767.989224	0	790
send 10	1677960768.160547	0	791
send 9	1677960768.3329039	0	792
send 8	1677960768.500211	0	793
send 3	1677960768.66752	0	794
send 3	1677960768.838711	0	795
send 7	1677960769.010586	0	796
send 8	1677960769.181282	0	797
send 3	1677960769.348761	0	798
send 1	1677960769.5171971	0	799
send 3	1677960769.68919	0	800
send 7	1677960769.860385	0	801
send 6	1677960770.027669	0	802
send 1	1677960770.198362	0	803
send 1	1677960770.3660722	0	804
send 2	1677960770.5384269	0	805
send 2	1677960770.7068212	0	806
send 5	1677960770.8786519	0	807
send 6	1677960771.050973	0	808
send 7	1677960771.218316	0	809
send 2	1677960771.389538	0	810
send 5	1677960771.55989	0	811
send 2	1677960771.727255	0	812
send 7	1677960771.896739	0	813
send 9	1677960772.064333	0	814
send 2	1677960772.233524	0	815
send 10	1677960772.402269	0	816
send 10	1677960772.57466	0	817
send 8	1677960772.746737	0	818
send 10	1677960772.9148831	0	819
send 8	1677960773.083155	0	820
send 7	1677960773.253063	0	821
send 4	1677960773.4226718	0	822
send 5	1677960773.590365	0	823
send 8	1677960773.757947	0	824
send 4	1677960773.9252899	0	825
send 9	1677960774.097569	0	826
send 5	1677960774.2665129	0	827
send 6	1677960774.434838	0	828
send 1	1677960774.605506	0	829
send 9	1677960774.774037	0	830
send 1	1677960774.943716	0	831
send 10	1677960775.11327	0	832
send 2	1677960775.285561	0	833
send 5	1677960775.4553869	0	834
send 2	1677960775.627191	0	835
send 5	1677960775.794952	0	836
send 9	1677960775.966402	0	837
send 2	1677960776.136079	0	838
send 10	1677960776.303787	0	839
send 5	1677960776.472555	0	840
send 10	1677960776.6416059	0	841
send 4	1677960776.811898	0	842
send 2	1677960776.982919	0	843
send 7	1677960777.1520472	0	844
send 3	1677960777.319503	0	845
send 9	1677960777.487672	0	846
send 4	1677960777.659961	0	847
send 3	1677960777.82789	0	848
send 5	1677960777.995317	0	849
send 1	1677960778.167648	0	850
send 7	1677960778.340035	0	851
send 6	1677960778.5075781	0	852
send 5	1677960778.6799831	0	853
send 4	1677960778.8482711	0	854
send 1	1677960779.019264	0	855
send 10	1677960779.190536	0	856
send 10	1677960779.3598678	0	857
send 7	1677960779.5279381	0	858
send 7	1677960779.699595	0	859
